input,asset_id,card_name,alt_url,alt_public_url,year,set,card_number,subject,variety,grading_company,grade,pop_at_grade,company_total_pop,index_total_pop,index_transaction_count,num_sales,last_sale_price,last_sale_date,last_sale_source,avg_last_3_sales,highest_sale,lowest_sale,scraped_at,listing_source,listing_grade,listing_grading_company,listing_price,listing_url,clean_last_sale_price,clean_last_sale_date,clean_last_sale_source,outliers_excluded,price_chg_30d_pct,price_chg_90d_pct,price_chg_1y_pct,mkt_cap_chg_30d_pct,volume_30d,volume_90d,volume_1y,pop_30d_ago,pop_chg_30d,median_last_3,sales_first_date,sales_total,history_days
asset:ec514235-33de-4dcc-a9cd-dc566c24a751,ec514235-33de-4dcc-a9cd-dc566c24a751,1996 Pokemon Bandai Carddass Part 1 Red Graveler #75,https://alt.xyz/research/ec514235-33de-4dcc-a9cd-dc566c24a751,,1996,Pokemon Bandai Carddass Part 1 Red,75,Graveler,,PSA,10.0,5,67,,,4,405.0,2026-02-14,eBay,336.57,500.0,104.7,2026-09-10T23:28:33,,,,,,405,2026-02-14,eBay,0,,,,,0,0,2,,,,2024-11-08,4,1
asset:ec515487-3be8-457a-b905-1eb06fe0c1d1,ec515487-3be8-457a-b905-1eb06fe0c1d1,2000 Pokemon Gym Challenge 1st Edition Cinnabar City Gym #113,https://alt.xyz/research/ec515487-3be8-457a-b905-1eb06fe0c1d1,,2000,Pokemon Gym Challenge,113,Cinnabar City Gym,1st Edition,PSA,10.0,70,193,,,29,159.6,2026-07-16,Alt,234.2,288.0,25.2,2026-09-10T23:01:17,,,,,,159.6,2026-07-16,Alt,3,,23.73,180,,0,1,4,,,159.6,2021-05-23,26,1
asset:ec51ca6b-7cf2-4ee6-83f1-1754e6615c56,ec51ca6b-7cf2-4ee6-83f1-1754e6615c56,2004 Pcg Movie Commemoration Vs Pack: Sky-Splitting Deoxys Japanese Ash's Torkoal #009,https://alt.xyz/research/ec51ca6b-7cf2-4ee6-83f1-1754e6615c56,https://alt.xyz/itm/53277061-9212-4237-bcd4-f69b64550f75/external,2004,Pcg Movie Commemoration Vs Pack: Sky-Splitting Deoxys Japanese,009,Ash's Torkoal,,PSA,10.0,60,107,,,39,152.5,2026-08-08,eBay,136.83,162.0,24.26,2026-09-10T23:40:34,,,,,,152.5,2026-08-08,eBay,1,,-18.44,46.63,,0,6,12,,,130.5,2022-06-23,38,1
asset:ec51f6da-2a43-4fa1-bb3a-ea5396494cf6,ec51f6da-2a43-4fa1-bb3a-ea5396494cf6,2020 Pokemon Sun and Moon Legendary Clash Set B Cantonese Moltres & Zapdos & Articuno Gx Sr #219,https://alt.xyz/research/ec51f6da-2a43-4fa1-bb3a-ea5396494cf6,,2020,Pokemon Sun and Moon Legendary Clash Set B Cantonese,219,Moltres & Zapdos & Articuno Gx Sr,,PSA,10.0,,,1,,0,,,,,,,2026-09-13T15:54:44,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:ec543d1e-65e1-4661-b28e-fd3fbd2afae1,ec543d1e-65e1-4661-b28e-fd3fbd2afae1,2023 Crown Zenith - English Reverse Holo Snorunt #034,https://alt.xyz/research/ec543d1e-65e1-4661-b28e-fd3fbd2afae1,,2023,Crown Zenith - English,034,Snorunt,Reverse Holo,PSA,10.0,2,4,,,1,44.99,2023-10-17,eBay,44.99,44.99,44.99,2026-09-11T00:51:01,,,,,,44.99,2023-10-17,eBay,0,,,,,0,0,0,,,,2023-10-17,1,1
asset:ec55179f-7cf7-473d-a346-1948907a5890,ec55179f-7cf7-473d-a346-1948907a5890,2000 Pokemon Neo Genesis Spanish Pikachu #70,https://alt.xyz/research/ec55179f-7cf7-473d-a346-1948907a5890,,2000,Pokemon Neo Genesis,70,Pikachu,Spanish,PSA,10.0,,,5,,0,,,,,,,2026-09-13T12:15:38,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:ec55229e-c50d-4b28-bf4f-b039acf6178b,ec55229e-c50d-4b28-bf4f-b039acf6178b,2015 Pokemon XY Roaring Skies Shuppet #30,https://alt.xyz/research/ec55229e-c50d-4b28-bf4f-b039acf6178b,,2015,Pokemon XY Roaring Skies,30,Shuppet,,PSA,10.0,29,57,,,2,70.0,2026-05-05,eBay,41.49,70.0,12.99,2026-09-10T23:56:12,,,,,,70,2026-05-05,eBay,0,,,,,0,0,1,,,70,2021-06-04,2,1
asset:ec57064b-8d82-4ea3-bd44-c309680b2464,ec57064b-8d82-4ea3-bd44-c309680b2464,2023 Shiny Treasure Ex - Sv4a Japanese Veluza #230,https://alt.xyz/research/ec57064b-8d82-4ea3-bd44-c309680b2464,https://alt.xyz/itm/118ef99d-7aba-4175-91c9-71442dc7b12c/external,2023,Shiny Treasure Ex - Sv4a,230,Veluza,Japanese,PSA,10.0,37,45,,,9,19.0,2026-02-09,eBay,17.05,24.0,6.5,2026-09-10T22:59:28,,,,,,19,2026-02-09,eBay,0,,,,,0,0,2,,,,2024-04-08,9,1
asset:ec579d89-6e40-48ec-9a2a-0f1102bb5328,ec579d89-6e40-48ec-9a2a-0f1102bb5328,2019 Pokemon Sm Black Star Promo Cosmic Eclipse Single Pack Blisters Celebi #SM224,https://alt.xyz/research/ec579d89-6e40-48ec-9a2a-0f1102bb5328,,2019,Pokemon Sm Black Star Promo,SM224,Celebi,Cosmic Eclipse Single Pack Blisters,PSA,10.0,20,305,860,,10,1175.0,2026-05-25,eBay,676.67,1175.0,30.95,2026-09-12T10:13:03,,,,,,1175,2026-05-25,eBay,0,,,244.56,,0,0,2,,,870,2022-03-26,10,1
asset:ec594a9e-9ffd-490c-ae35-985fd27c1d93,ec594a9e-9ffd-490c-ae35-985fd27c1d93,2022 Pokemon Sword and Shield Silver Tempest Chesnaught V #171,https://alt.xyz/research/ec594a9e-9ffd-490c-ae35-985fd27c1d93,https://alt.xyz/itm/6c5572d5-5b8d-4f3a-85bf-d5c7f91a2142/external,2022,Pokemon Sword and Shield Silver Tempest,171,Chesnaught V,,PSA,10.0,87,173,,,38,60.0,2026-09-07,eBay,62.0,99.0,9.5,2026-09-10T22:57:51,,,,,,60,2026-09-07,eBay,0,3.45,3.45,100,,2,2,8,,,60,2022-12-12,38,1
asset:ec59ab34-1ceb-4914-be80-83a2cbe405bb,ec59ab34-1ceb-4914-be80-83a2cbe405bb,1998 Bandai Carddass Pokemon Anime Series Ancient Jigglypuff #170,https://alt.xyz/research/ec59ab34-1ceb-4914-be80-83a2cbe405bb,https://alt.xyz/itm/64fbd5b8-fe29-4172-be05-c798592cfd9b/external,1998,Bandai Carddass Pokemon Anime Series,170,Ancient Jigglypuff,,PSA,10.0,66,214,,,33,1299.0,2026-07-10,PWCC Fixed Price,541.33,1299.0,54.0,2026-09-10T23:09:02,,,,,,225,2026-05-19,eBay,1,,,,,0,0,5,,,225,2021-07-27,28,1
asset:ec5aeaba-e98e-4cb2-9965-e688f18abba3,ec5aeaba-e98e-4cb2-9965-e688f18abba3,2013 Pokemon Black and White Legendary Treasures Holo Articuno #32,https://alt.xyz/research/ec5aeaba-e98e-4cb2-9965-e688f18abba3,,2013,Pokemon Black and White Legendary Treasures,32,Articuno,Holo,PSA,10.0,21,170,236,,18,900.0,2026-05-04,eBay,593.33,900.0,69.0,2026-09-13T09:03:34,,,,,,500,2026-02-07,PWCC Fixed Price,2,,,,,0,0,1,,,,2021-12-25,16,1
asset:ec5e41be-63ec-4e61-aec3-9fe33d539549,ec5e41be-63ec-4e61-aec3-9fe33d539549,2025 TCG Mega Evolution German Mega Gardevoir Ex #187,https://alt.xyz/research/ec5e41be-63ec-4e61-aec3-9fe33d539549,,2025,TCG Mega Evolution German,187,Mega Gardevoir Ex,,PSA,10.0,20,106,142,,2,442.21,2026-06-21,eBay,436.85,442.21,431.49,2026-09-13T11:20:00,,,,,,442.21,2026-06-21,eBay,0,,1.24,,,0,1,2,,,436.85,2026-06-14,2,1
asset:ec5ecede-ea25-46de-a881-023e42529e82,ec5ecede-ea25-46de-a881-023e42529e82,2016 Pokemon XY 20th Anniversary Festa Showa Vs. Heisei Battle Winner's Prize Teammates #XYP,https://alt.xyz/research/ec5ecede-ea25-46de-a881-023e42529e82,https://alt.xyz/itm/dab4fc71-a87f-4c75-8cae-8e20b9c60ba1/external,2016,Pokemon XY 20th Anniversary Festa Showa Vs. Heisei Battle Winner's Prize,XYP,Teammates,,PSA,10.0,108,146,,,7,338.77,2026-08-30,eBay,297.26,420.0,265.0,2026-09-10T23:30:13,,,,,,338.77,2026-08-30,eBay,0,,,,,1,1,1,,,338.77,2022-10-24,7,1
asset:ec5f0424-8994-406c-98c8-a12c6aad9763,ec5f0424-8994-406c-98c8-a12c6aad9763,2018 Ultra Pokemon Gx Shiny Parallel Foil Copycat #135,https://alt.xyz/research/ec5f0424-8994-406c-98c8-a12c6aad9763,,2018,Ultra,135,Copycat,Pokemon Gx  Shiny Parallel Foil,PSA,10.0,30,66,,,3,49.99,2025-05-21,eBay,38.97,49.99,26.44,2026-09-10T23:55:40,,,,,,49.99,2025-05-21,eBay,0,,,,,0,0,0,,,,2024-01-05,3,1
asset:ec615a37-c983-4370-b414-bfe094e96a57,ec615a37-c983-4370-b414-bfe094e96a57,2017 Pokemon Sun and Moon Crimson Invasion Reverse Holo Numel #13,https://alt.xyz/research/ec615a37-c983-4370-b414-bfe094e96a57,,2017,Pokemon Sun and Moon Crimson Invasion,13,Numel,Reverse Holo,PSA,10.0,4,12,,,1,14.99,2022-04-09,eBay,14.99,14.99,14.99,2026-09-11T00:37:37,,,,,,14.99,2022-04-09,eBay,0,,,,,0,0,0,,,,2022-04-09,1,1
asset:ec63555e-fa7a-4988-a2c1-8357486ec9b6,ec63555e-fa7a-4988-a2c1-8357486ec9b6,2004 Pcg Movie Commemoration Vs Pack: Sky-Splitting Deoxys Japanese Larousse's Plusle #004,https://alt.xyz/research/ec63555e-fa7a-4988-a2c1-8357486ec9b6,,2004,Pcg Movie Commemoration Vs Pack: Sky-Splitting Deoxys Japanese,004,Larousse's Plusle,,PSA,10.0,102,180,,,37,493.0,2026-07-19,eBay,779.0,1333.99,23.5,2026-09-10T23:22:31,,,,,,237.16,2026-04-16,eBay,4,,,212.26,,0,0,2,,,218.58,2021-03-31,33,1
asset:ec64d449-f780-4116-a3bd-5996f71c2d49,ec64d449-f780-4116-a3bd-5996f71c2d49,2025 Pokemon TCG Scarlet & Violet Journey Together Promos German N's Reshiram Stamp [Set Logo] Ir/(Enhanced Booster Box Topper) #167,https://alt.xyz/research/ec64d449-f780-4116-a3bd-5996f71c2d49,,2025,Pokemon TCG Scarlet & Violet Journey Together Promos German,167,N's Reshiram Stamp [Set Logo] Ir/(Enhanced Booster Box Topper),,PSA,10.0,,,1,,0,,,,,,,2026-09-13T16:30:10,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:ec64e246-6368-4bd7-8a79-ec107bc0fede,ec64e246-6368-4bd7-8a79-ec107bc0fede,2018 Pokemon Sun and Moon Forbidden Light Japanese Diancie #51,https://alt.xyz/research/ec64e246-6368-4bd7-8a79-ec107bc0fede,,2018,Pokemon Sun and Moon Forbidden Light Japanese,51,Diancie,,PSA,10.0,13,14,,,6,200.0,2026-09-07,eBay,137.8,200.0,16.93,2026-09-11T00:16:03,,,,,,200,2026-09-07,eBay,0,42.52,42.52,,,1,1,5,,,125.4,2022-12-04,6,1
asset:ec651322-2e03-4656-b973-92019b56ba41,ec651322-2e03-4656-b973-92019b56ba41,2013 Pokemon Black and White Legendary Treasures Holo Garbodor #68,https://alt.xyz/research/ec651322-2e03-4656-b973-92019b56ba41,,2013,Pokemon Black and White Legendary Treasures,68,Garbodor,Holo,PSA,10.0,10,48,,,5,255.0,2025-07-31,eBay,155.0,255.0,52.98,2026-09-10T23:51:09,,,,,,255,2025-07-31,eBay,0,,,,,0,0,0,,,,2023-05-28,5,1
asset:ec6577aa-f263-45f4-afa2-dbd685b541bd,ec6577aa-f263-45f4-afa2-dbd685b541bd,2016 Pokemon XY Ho-Oh and Lugia Special Set Totodile #226XYP,https://alt.xyz/research/ec6577aa-f263-45f4-afa2-dbd685b541bd,https://alt.xyz/itm/057aa033-7991-4626-857d-5d365173206d/external,2016,Pokemon XY Ho-Oh and Lugia Special Set,226XYP,Totodile,,PSA,10.0,98,164,,,27,320.0,2026-08-20,PWCC Fixed Price,311.0,325.0,27.0,2026-09-10T23:26:19,,,,,,320,2026-08-20,PWCC Fixed Price,2,5.56,5.56,204.03,,1,1,4,,,304,2021-07-29,25,1
asset:ec66836f-3754-4efb-a831-7334a820fe2b,ec66836f-3754-4efb-a831-7334a820fe2b,2008 Pokemon Bonds To the End of Time Unlimited Japanese Flying Pikachu Sr #90,https://alt.xyz/research/ec66836f-3754-4efb-a831-7334a820fe2b,,2008,Pokemon Bonds To the End of Time Unlimited Japanese,90,Flying Pikachu Sr,,PSA,10.0,1,31,31,,0,,,,,,,2026-09-13T11:51:13,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:ec67002e-76f5-423a-be44-0747f5f59915,ec67002e-76f5-423a-be44-0747f5f59915,1998 Pokemon Web Set Japanese Wartortle #9,https://alt.xyz/research/ec67002e-76f5-423a-be44-0747f5f59915,https://alt.xyz/itm/aa58f35b-4f34-4f87-9fc6-9c954d86aef2/external,1998,Pokemon Web Set,9,Wartortle,Japanese,PSA,10.0,170,290,,,48,395.0,2026-08-12,eBay,361.78,512.5,35.0,2026-09-10T22:54:04,,,,,,395,2026-08-12,eBay,0,,126.87,199.29,,0,1,7,,,453.75,2021-03-16,48,1
asset:ec684a9e-9706-41d9-825b-f0351ce0c1ab,ec684a9e-9706-41d9-825b-f0351ce0c1ab,2021 Pokemon Celebrations Ultra-Premium Collection Charizard Metal Card #4,https://alt.xyz/research/ec684a9e-9706-41d9-825b-f0351ce0c1ab,,2021,Pokemon Celebrations Ultra-Premium Collection,4,Charizard Metal Card,,PSA,10.0,,,224,,0,,,,,,,2026-09-13T11:05:42,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:ec685391-fec3-4d06-a82b-36d2ed0c9b1e,ec685391-fec3-4d06-a82b-36d2ed0c9b1e,2010 Pokemon Legend Tyranitar Constructed Standard Deck 1st Edition Japanese Larvitar #003,https://alt.xyz/research/ec685391-fec3-4d06-a82b-36d2ed0c9b1e,,2010,Pokemon Legend Tyranitar Constructed Standard Deck 1st Edition Japanese,003,Larvitar,,PSA,10.0,13,26,,,5,119.99,2026-07-28,eBay,75.33,119.99,19.2,2026-09-11T00:10:40,,,,,,119.99,2026-07-28,eBay,0,,126.42,,,0,1,3,,,119.99,2023-10-22,5,1
asset:ec698b7b-b92b-4c69-80da-6f8e29995445,ec698b7b-b92b-4c69-80da-6f8e29995445,2014 Pokemon XY Silver M Metagross Ex Special Pack Torchic #103XYP,https://alt.xyz/research/ec698b7b-b92b-4c69-80da-6f8e29995445,https://alt.xyz/itm/5568018f-f4dc-4f63-8f94-e6a45dd62577/external,2014,Pokemon XY Silver M Metagross Ex Special Pack,103XYP,Torchic,,PSA,10.0,140,197,,,39,263.79,2026-09-05,eBay,312.69,399.99,22.5,2026-09-10T23:15:44,,,,,,263.79,2026-09-05,eBay,6,24.22,58.38,333.98,,3,5,9,,,316.76,2021-12-12,32,1
asset:ec6a396b-19f7-44b2-a900-75b9db6c8e31,ec6a396b-19f7-44b2-a900-75b9db6c8e31,2003 Pokemon Aquapolis Reverse Holo Hitmonchan #81,https://alt.xyz/research/ec6a396b-19f7-44b2-a900-75b9db6c8e31,,2003,Pokemon Aquapolis,81,Hitmonchan,Reverse Holo,PSA,10.0,6,82,,,0,,,,,,,2026-09-10T23:37:01,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:ec6ab666-c281-4e3d-8efe-2ef75cb6cab8,ec6ab666-c281-4e3d-8efe-2ef75cb6cab8,2024 Pokemon TCG Sword & Shield Brave Stars: Charm Simplified Chinese Charmeleon #002,https://alt.xyz/research/ec6ab666-c281-4e3d-8efe-2ef75cb6cab8,https://alt.xyz/itm/aea19d67-baf2-4caf-babb-68f20d5ed54c/external,2024,Pokemon TCG Sword & Shield Brave Stars: Charm Simplified Chinese,002,Charmeleon,,PSA,10.0,59,65,,,3,50.0,2026-08-20,eBay,41.33,50.0,29.0,2026-09-10T23:55:53,,,,,,50,2026-08-20,eBay,0,21.62,,,,1,3,3,,,45,2026-07-26,3,1
asset:ec6ccd05-8a2b-4536-9f72-69c9652fc6d8,ec6ccd05-8a2b-4536-9f72-69c9652fc6d8,2023 Pokemon Scarlet and Violet Strength Expansion Pack 151 Japanese Master Ball Reverse Holo Staryu #120,https://alt.xyz/research/ec6ccd05-8a2b-4536-9f72-69c9652fc6d8,https://alt.xyz/itm/5d08942c-5649-47cd-8642-f685aa08bff3/external,2023,Pokemon Scarlet and Violet Strength Expansion Pack 151 Japanese,120,Staryu,Master Ball Reverse Holo,PSA,10.0,1230,1394,,,270,49.2,2026-09-06,PWCC Weekly Auctions,72.73,173.84,13.5,2026-09-10T22:16:48,,,,,,49.2,2026-09-06,PWCC Weekly Auctions,1,3.12,10.01,216.09,,7,18,69,,,82.5,2024-06-02,192,1
asset:ec6ce477-ef5c-4b4b-aef4-152d126c46af,ec6ce477-ef5c-4b4b-aef4-152d126c46af,2003 Pokemon Trainers Magazine Japanese Imakuni's Whismur #22T,https://alt.xyz/research/ec6ce477-ef5c-4b4b-aef4-152d126c46af,https://alt.xyz/itm/0bae3f41-4043-4864-88e0-2988e52e7a56/external,2003,Pokemon Trainers Magazine Japanese,22T,Imakuni's Whismur,,PSA,10.0,149,255,,,35,765.0,2026-08-07,eBay,680.4,846.83,45.0,2026-09-10T23:09:28,,,,,,606,2026-07-05,eBay,3,,135.2,370.4,,0,1,9,,,588,2021-05-14,32,1
asset:ec6cf983-02b6-43d5-9251-23d8cc1f59a6,ec6cf983-02b6-43d5-9251-23d8cc1f59a6,2016 Pokemon Sun and Moon Black Star Promos Xurkitree #SM116,https://alt.xyz/research/ec6cf983-02b6-43d5-9251-23d8cc1f59a6,,2016,Pokemon Sun and Moon Black Star Promos,SM116,Xurkitree,,PSA,10.0,7,27,,,0,,,,,,,2026-09-11T00:02:42,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:ec6f2e6d-c6ca-45af-9674-c23cf85579e1,ec6f2e6d-c6ca-45af-9674-c23cf85579e1,2000 Pokemon Neo Genesis 1st Edition Murkrow #24,https://alt.xyz/research/ec6f2e6d-c6ca-45af-9674-c23cf85579e1,,2000,Pokemon Neo Genesis,24,Murkrow,1st Edition,PSA,10.0,82,377,,,53,399.0,2026-07-26,eBay,320.47,399.0,21.6,2026-09-10T22:41:55,,,,,,290,2026-06-23,eBay,2,,3.23,230.82,,0,1,5,,,281.2,2021-03-18,51,1
asset:ec730797-01d3-4a52-aa52-8c4b83add144,ec730797-01d3-4a52-aa52-8c4b83add144,2022 Pokemon Go Reverse Foil Charmander #8,https://alt.xyz/research/ec730797-01d3-4a52-aa52-8c4b83add144,https://alt.xyz/itm/7a1d069f-7f4b-4f49-a2c7-81ca1bbf386b/external,2022,Pokemon Go Reverse Foil,8,Charmander,,PSA,10.0,14,141,210,,6,116.0,2025-10-27,eBay,62.15,116.0,15.5,2026-09-13T11:12:29,,,,,,116,2025-10-27,eBay,0,,,,,0,0,1,,,,2022-09-19,6,1
asset:ec73ce3a-f504-486e-b250-5d0c52ded7d8,ec73ce3a-f504-486e-b250-5d0c52ded7d8,2005 Pokemon Ex Unseen Forces Reverse Holo Quagsire #44,https://alt.xyz/research/ec73ce3a-f504-486e-b250-5d0c52ded7d8,,2005,Pokemon Ex Unseen Forces,44,Quagsire,Reverse Holo,PSA,10.0,8,73,,,2,2500.0,2026-07-26,eBay,1350.0,2500.0,200.0,2026-09-10T23:33:47,,,,,,2500,2026-07-26,eBay,0,,,,,0,1,1,,,2500,2022-10-27,2,1
asset:ec783283-8db8-433c-866f-9a00be5278b4,ec783283-8db8-433c-866f-9a00be5278b4,2005 Pokemon Ex Emerald Reverse Holo Pikachu #60,https://alt.xyz/research/ec783283-8db8-433c-866f-9a00be5278b4,https://alt.xyz/itm/41e7ab8a-6112-47a1-9c4c-5a508152f442/external,2005,Pokemon Ex Emerald,60,Pikachu,Reverse Holo,PSA,10.0,28,629,795,,16,24999.0,2026-09-11,PWCC Fixed Price,11816.33,24999.0,465.0,2026-09-12T10:14:35,,,,,,24999,2026-09-11,PWCC Fixed Price,3,,378.45,1566.61,,1,1,3,,,24999,2021-03-28,13,1
asset:ec7970c1-848b-4d46-8445-cd04caf61c8f,ec7970c1-848b-4d46-8445-cd04caf61c8f,1999 Pokemon Tv Animation Series 1 Primeape #57,https://alt.xyz/research/ec7970c1-848b-4d46-8445-cd04caf61c8f,https://alt.xyz/itm/06ec0e1d-5bc5-424d-9660-8c708c041b7f/external,1999,Pokemon Tv Animation Series 1,57,Primeape,,PSA,10.0,17,102,,,6,55.2,2026-08-20,Alt,54.06,57.0,27.0,2026-09-10T23:29:42,,,,,,55.2,2026-08-20,Alt,0,5.21,-1.68,,,1,1,3,,,52.59,2022-09-03,6,1
asset:ec7b2c41-54d9-4ce4-9d71-3bbe89a13cb7,ec7b2c41-54d9-4ce4-9d71-3bbe89a13cb7,2015 Pokemon XY Battle Festa Event Organizer Reward Pikachu?(Event Organizer Logo) #175XYP,https://alt.xyz/research/ec7b2c41-54d9-4ce4-9d71-3bbe89a13cb7,,2015,Pokemon XY Battle Festa Event Organizer Reward,175XYP,Pikachu?(Event Organizer Logo),,PSA,10.0,,,12,,0,,,,,,,2026-09-13T12:03:55,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:ec7be656-3beb-4e0e-a83f-0eed5d8bbe53,ec7be656-3beb-4e0e-a83f-0eed5d8bbe53,2002 Black Star Promos - Wotc English Celebi: the Voice of the Forest Celebi #50,https://alt.xyz/research/ec7be656-3beb-4e0e-a83f-0eed5d8bbe53,https://alt.xyz/itm/6c1c3085-8ccf-4490-9a5a-2780adf78aa2/external,2002,Black Star Promos - Wotc,50,Celebi,English Celebi: the Voice of the Forest,PSA,10.0,507,1538,1900,,222,751.5,2026-08-30,eBay,837.17,1000.0,36.0,2026-09-12T09:57:35,,,,,,751.5,2026-08-30,eBay,0,6.89,-10.59,334.29,,4,12,48,,,760,2022-08-28,179,1
asset:ec7db82b-63c3-4cf6-9e4a-8df016cf7141,ec7db82b-63c3-4cf6-9e4a-8df016cf7141,2020 Pokemon Sword and Shield Vivid Voltage Coalossal V #173,https://alt.xyz/research/ec7db82b-63c3-4cf6-9e4a-8df016cf7141,https://alt.xyz/itm/f0a3cde6-adaf-46b5-98f2-a03032e93c24/external,2020,Pokemon Sword and Shield Vivid Voltage,173,Coalossal V,,PSA,10.0,252,446,,,139,49.0,2026-09-09,PWCC Fixed Price,40.11,120.0,11.61,2026-09-10T22:35:48,,,,,,49,2026-09-09,PWCC Fixed Price,0,8.57,-4.88,15.15,,1,5,21,,,38,2021-04-03,139,1
asset:ec7fd15a-54e5-446c-9694-62d389c8ac36,ec7fd15a-54e5-446c-9694-62d389c8ac36,1999 Pokemon Tv Animation Series 1 Black Foil Pikachu #25,https://alt.xyz/research/ec7fd15a-54e5-446c-9694-62d389c8ac36,,1999,Pokemon Tv Animation Series 1 Black Foil,25,Pikachu,,PSA,10.0,,,11,,0,,,,,,,2026-09-13T12:04:35,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:ec803275-3681-4364-a06c-a7a457efe272,ec803275-3681-4364-a06c-a7a457efe272,2025 Card Game Mega Inferno X Japanese Rotom Ex #096,https://alt.xyz/research/ec803275-3681-4364-a06c-a7a457efe272,https://alt.xyz/itm/c27cf4c2-f3ce-4866-a8a7-7e83b1d27bd9/external,2025,Card Game Mega Inferno X Japanese,096,Rotom Ex,,PSA,10.0,631,693,,,19,30.0,2026-08-31,eBay,28.33,43.0,19.0,2026-09-10T22:17:19,,,,,,30,2026-08-31,eBay,0,-16.67,-18.92,,,1,7,19,,,30,2025-12-07,19,1
asset:ec805c19-6a04-4437-a061-c101310063f6,ec805c19-6a04-4437-a061-c101310063f6,2017 Pokemon the Best of XY Japanese Frogadier #25,https://alt.xyz/research/ec805c19-6a04-4437-a061-c101310063f6,,2017,Pokemon the Best of XY Japanese,25,Frogadier,,PSA,10.0,7,13,,,2,30.0,2025-11-23,eBay,21.0,30.0,12.0,2026-09-11T00:22:06,,,,,,30,2025-11-23,eBay,0,,,,,0,0,1,,,,2025-08-07,2,1
asset:ec822b97-bbe5-4c47-87c8-33c93fa79be7,ec822b97-bbe5-4c47-87c8-33c93fa79be7,2002 Pokemon Wind From the Sea Japanese 1st Edition Apricorn Forest #84,https://alt.xyz/research/ec822b97-bbe5-4c47-87c8-33c93fa79be7,,2002,Pokemon Wind From the Sea,84,Apricorn Forest,Japanese 1st Edition,PSA,10.0,6,14,,,2,78.0,2026-08-15,eBay,81.5,85.0,78.0,2026-09-11T00:23:17,,,,,,78,2026-08-15,eBay,0,,-8.24,,,1,1,2,,,78,2026-01-20,2,1
asset:ec8388df-4ab1-445e-a00f-f29351f26145,ec8388df-4ab1-445e-a00f-f29351f26145,2020 Pokemon Sword and Shield Vivid Voltage Galarian Sirfetch'D V #174,https://alt.xyz/research/ec8388df-4ab1-445e-a00f-f29351f26145,https://alt.xyz/itm/9ac6f613-e034-42e5-8ee8-c785068bee2d/external,2020,Pokemon Sword and Shield Vivid Voltage,174,Galarian Sirfetch'D V,,PSA,10.0,615,990,,,313,92.14,2026-09-05,eBay,87.49,250.0,8.9,2026-09-10T22:16:46,,,,,,92.14,2026-09-05,eBay,1,11.53,50.57,158.19,,5,16,54,,,90.34,2022-11-13,187,1
asset:ec87614b-45d2-4eb4-9423-9ac883d03d28,ec87614b-45d2-4eb4-9423-9ac883d03d28,2016 Pokemon TCG XY Fates Collide Promos Lucario/(2nd Place Reverse Holo Pokemon League Challenge Promo) #63,https://alt.xyz/research/ec87614b-45d2-4eb4-9423-9ac883d03d28,,2016,Pokemon TCG XY Fates Collide Promos,63,Lucario/(2nd Place Reverse Holo Pokemon League Challenge Promo),,PSA,10.0,,,3,,0,,,,,,,2026-09-13T12:26:49,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:ec883614-f732-41ab-a37e-1b13899deaa8,ec883614-f732-41ab-a37e-1b13899deaa8,1998 Bandai Sealdass Pokemon Stitch Touch Japanese Ditto #8,https://alt.xyz/research/ec883614-f732-41ab-a37e-1b13899deaa8,,1998,Bandai Sealdass Pokemon Stitch Touch Japanese,8,Ditto,,PSA,10.0,27,133,133,,10,1899.0,2026-09-11,eBay,1499.66,1999.99,242.5,2026-09-13T11:20:58,,,,,,599.99,2025-10-20,eBay,2,,,,,0,0,1,,,,2023-07-05,8,1
asset:ec88989f-f4b8-439f-a20f-924c325a52b9,ec88989f-f4b8-439f-a20f-924c325a52b9,2000 Pokemon Neo Genesis 1st Edition Stantler #76,https://alt.xyz/research/ec88989f-f4b8-439f-a20f-924c325a52b9,https://alt.xyz/itm/3409984f-d7d1-411a-a025-20b8e9302b3b/external,2000,Pokemon Neo Genesis,76,Stantler,1st Edition,PSA,10.0,72,413,,,40,299.95,2026-08-01,eBay,208.15,299.95,24.5,2026-09-10T22:31:47,,,,,,299.95,2026-08-01,eBay,0,,15.74,118.75,,0,3,10,,,175,2021-11-30,40,1
asset:ec88d4a4-3325-4c41-ba0c-cc2c6268bb9c,ec88d4a4-3325-4c41-ba0c-cc2c6268bb9c,2020 Pokemon Sword and Shield Darkness Ablaze Reverse Holo Golisopod #18,https://alt.xyz/research/ec88d4a4-3325-4c41-ba0c-cc2c6268bb9c,,2020,Pokemon Sword and Shield Darkness Ablaze,18,Golisopod,Reverse Holo,PSA,10.0,1,6,,,0,,,,,,,2026-09-11T00:50:09,,,,,,,,,0,,,,,0,0,0,,,,,0,1
